paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr,c_c,c_cr,c_o
12487,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,100.0,1e-05,0.001,1e-05
12488,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,100.0,1e-05,0.001,0.001
12489,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,100.0,1e-05,0.001,1.0
12490,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,100.0,1e-05,0.1,1e-05
12491,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,100.0,1e-05,0.1,0.001
12492,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,100.0,1e-05,0.1,1.0
12493,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,10000.0,1e-05,1e-05,1e-05
12494,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,10000.0,1e-05,1e-05,0.001
12495,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,10000.0,1e-05,1e-05,1.0
12496,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,10000.0,1e-05,0.001,1e-05
12497,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,10000.0,1e-05,0.001,0.001
12498,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,10000.0,1e-05,0.001,1.0
12499,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,10000.0,1e-05,0.1,1e-05
12500,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,10000.0,1e-05,0.1,0.001
12501,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,10000.0,1e-05,0.1,1.0
12502,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,1000000.0,1e-05,1e-05,1e-05
12503,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,1000000.0,1e-05,1e-05,0.001
12504,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,1000000.0,1e-05,1e-05,1.0
12505,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,1000000.0,1e-05,0.001,1e-05
12506,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,1000000.0,1e-05,0.001,0.001
12507,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,1000000.0,1e-05,0.001,1.0
12508,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,1000000.0,1e-05,0.1,1e-05
12509,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,1000000.0,1e-05,0.1,0.001
12510,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,100.0,1000000.0,1e-05,0.1,1.0
12511,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,0.01,1e-05,1e-05,1e-05
12512,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,0.01,1e-05,1e-05,0.001
12513,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,0.01,1e-05,1e-05,1.0
12514,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,0.01,1e-05,0.001,1e-05
12515,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,0.01,1e-05,0.001,0.001
12516,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,0.01,1e-05,0.001,1.0
12517,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,0.01,1e-05,0.1,1e-05
12518,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,0.01,1e-05,0.1,0.001
12519,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,0.01,1e-05,0.1,1.0
12520,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1.0,1e-05,1e-05,1e-05
12521,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1.0,1e-05,1e-05,0.001
12522,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1.0,1e-05,1e-05,1.0
12523,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1.0,1e-05,0.001,1e-05
12524,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1.0,1e-05,0.001,0.001
12525,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1.0,1e-05,0.001,1.0
12526,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1.0,1e-05,0.1,1e-05
12527,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1.0,1e-05,0.1,0.001
12528,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1.0,1e-05,0.1,1.0
12529,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,100.0,1e-05,1e-05,1e-05
12530,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,100.0,1e-05,1e-05,0.001
12531,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,100.0,1e-05,1e-05,1.0
12532,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,100.0,1e-05,0.001,1e-05
12533,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,100.0,1e-05,0.001,0.001
12534,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,100.0,1e-05,0.001,1.0
12535,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,100.0,1e-05,0.1,1e-05
12536,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,100.0,1e-05,0.1,0.001
12537,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,100.0,1e-05,0.1,1.0
12538,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,10000.0,1e-05,1e-05,1e-05
12539,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,10000.0,1e-05,1e-05,0.001
12540,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,10000.0,1e-05,1e-05,1.0
12541,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,10000.0,1e-05,0.001,1e-05
12542,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,10000.0,1e-05,0.001,0.001
12543,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,10000.0,1e-05,0.001,1.0
12544,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,10000.0,1e-05,0.1,1e-05
12545,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,10000.0,1e-05,0.1,0.001
12546,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,10000.0,1e-05,0.1,1.0
12547,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1000000.0,1e-05,1e-05,1e-05
12548,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1000000.0,1e-05,1e-05,0.001
12549,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1000000.0,1e-05,1e-05,1.0
12550,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1000000.0,1e-05,0.001,1e-05
12551,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1000000.0,1e-05,0.001,0.001
12552,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1000000.0,1e-05,0.001,1.0
12553,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1000000.0,1e-05,0.1,1e-05
12554,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1000000.0,1e-05,0.1,0.001
12555,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,10000.0,1000000.0,1e-05,0.1,1.0
12556,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,0.01,1e-05,1e-05,1e-05
12557,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,0.01,1e-05,1e-05,0.001
12558,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,0.01,1e-05,1e-05,1.0
12559,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,0.01,1e-05,0.001,1e-05
12560,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,0.01,1e-05,0.001,0.001
12561,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,0.01,1e-05,0.001,1.0
12562,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,0.01,1e-05,0.1,1e-05
12563,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,0.01,1e-05,0.1,0.001
12564,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,0.01,1e-05,0.1,1.0
12565,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1.0,1e-05,1e-05,1e-05
12566,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1.0,1e-05,1e-05,0.001
12567,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1.0,1e-05,1e-05,1.0
12568,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1.0,1e-05,0.001,1e-05
12569,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1.0,1e-05,0.001,0.001
12570,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1.0,1e-05,0.001,1.0
12571,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1.0,1e-05,0.1,1e-05
12572,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1.0,1e-05,0.1,0.001
12573,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1.0,1e-05,0.1,1.0
12574,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,100.0,1e-05,1e-05,1e-05
12575,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,100.0,1e-05,1e-05,0.001
12576,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,100.0,1e-05,1e-05,1.0
12577,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,100.0,1e-05,0.001,1e-05
12578,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,100.0,1e-05,0.001,0.001
12579,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,100.0,1e-05,0.001,1.0
12580,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,100.0,1e-05,0.1,1e-05
12581,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,100.0,1e-05,0.1,0.001
12582,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,100.0,1e-05,0.1,1.0
12583,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,10000.0,1e-05,1e-05,1e-05
12584,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,10000.0,1e-05,1e-05,0.001
12585,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,10000.0,1e-05,1e-05,1.0
12586,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,10000.0,1e-05,0.001,1e-05
12587,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,10000.0,1e-05,0.001,0.001
12588,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,10000.0,1e-05,0.001,1.0
12589,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,10000.0,1e-05,0.1,1e-05
12590,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,10000.0,1e-05,0.1,0.001
12591,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,10000.0,1e-05,0.1,1.0
12592,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1000000.0,1e-05,1e-05,1e-05
12593,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1000000.0,1e-05,1e-05,0.001
12594,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1000000.0,1e-05,1e-05,1.0
12595,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1000000.0,1e-05,0.001,1e-05
12596,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1000000.0,1e-05,0.001,0.001
12597,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1000000.0,1e-05,0.001,1.0
12598,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1000000.0,1e-05,0.1,1e-05
12599,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1000000.0,1e-05,0.1,0.001
12600,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,0.01,1000000.0,1000000.0,1e-05,0.1,1.0
12601,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,0.01,1e-05,1e-05,1e-05
12602,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,0.01,1e-05,1e-05,0.001
12603,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,0.01,1e-05,1e-05,1.0
12604,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,0.01,1e-05,0.001,1e-05
12605,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,0.01,1e-05,0.001,0.001
12606,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,0.01,1e-05,0.001,1.0
12607,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,0.01,1e-05,0.1,1e-05
12608,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,0.01,1e-05,0.1,0.001
12609,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,0.01,1e-05,0.1,1.0
12610,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1.0,1e-05,1e-05,1e-05
12611,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1.0,1e-05,1e-05,0.001
12612,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1.0,1e-05,1e-05,1.0
12613,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1.0,1e-05,0.001,1e-05
12614,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1.0,1e-05,0.001,0.001
12615,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1.0,1e-05,0.001,1.0
12616,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1.0,1e-05,0.1,1e-05
12617,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1.0,1e-05,0.1,0.001
12618,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1.0,1e-05,0.1,1.0
12619,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,100.0,1e-05,1e-05,1e-05
12620,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,100.0,1e-05,1e-05,0.001
12621,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,100.0,1e-05,1e-05,1.0
12622,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,100.0,1e-05,0.001,1e-05
12623,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,100.0,1e-05,0.001,0.001
12624,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,100.0,1e-05,0.001,1.0
12625,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,100.0,1e-05,0.1,1e-05
12626,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,100.0,1e-05,0.1,0.001
12627,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,100.0,1e-05,0.1,1.0
12628,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,10000.0,1e-05,1e-05,1e-05
12629,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,10000.0,1e-05,1e-05,0.001
12630,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,10000.0,1e-05,1e-05,1.0
12631,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,10000.0,1e-05,0.001,1e-05
12632,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,10000.0,1e-05,0.001,0.001
12633,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,10000.0,1e-05,0.001,1.0
12634,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,10000.0,1e-05,0.1,1e-05
12635,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,10000.0,1e-05,0.1,0.001
12636,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,10000.0,1e-05,0.1,1.0
12637,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1000000.0,1e-05,1e-05,1e-05
12638,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1000000.0,1e-05,1e-05,0.001
12639,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1000000.0,1e-05,1e-05,1.0
12640,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1000000.0,1e-05,0.001,1e-05
12641,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1000000.0,1e-05,0.001,0.001
12642,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1000000.0,1e-05,0.001,1.0
12643,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1000000.0,1e-05,0.1,1e-05
12644,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1000000.0,1e-05,0.1,0.001
12645,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,0.01,1000000.0,1e-05,0.1,1.0
12646,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,0.01,1e-05,1e-05,1e-05
12647,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,0.01,1e-05,1e-05,0.001
12648,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,0.01,1e-05,1e-05,1.0
12649,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,0.01,1e-05,0.001,1e-05
12650,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,0.01,1e-05,0.001,0.001
12651,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,0.01,1e-05,0.001,1.0
12652,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,0.01,1e-05,0.1,1e-05
12653,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,0.01,1e-05,0.1,0.001
12654,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,0.01,1e-05,0.1,1.0
12655,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1.0,1e-05,1e-05,1e-05
12656,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1.0,1e-05,1e-05,0.001
12657,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1.0,1e-05,1e-05,1.0
12658,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1.0,1e-05,0.001,1e-05
12659,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1.0,1e-05,0.001,0.001
12660,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1.0,1e-05,0.001,1.0
12661,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1.0,1e-05,0.1,1e-05
12662,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1.0,1e-05,0.1,0.001
12663,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1.0,1e-05,0.1,1.0
12664,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,100.0,1e-05,1e-05,1e-05
12665,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,100.0,1e-05,1e-05,0.001
12666,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,100.0,1e-05,1e-05,1.0
12667,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,100.0,1e-05,0.001,1e-05
12668,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,100.0,1e-05,0.001,0.001
12669,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,100.0,1e-05,0.001,1.0
12670,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,100.0,1e-05,0.1,1e-05
12671,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,100.0,1e-05,0.1,0.001
12672,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,100.0,1e-05,0.1,1.0
12673,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,10000.0,1e-05,1e-05,1e-05
12674,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,10000.0,1e-05,1e-05,0.001
12675,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,10000.0,1e-05,1e-05,1.0
12676,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,10000.0,1e-05,0.001,1e-05
12677,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,10000.0,1e-05,0.001,0.001
12678,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,10000.0,1e-05,0.001,1.0
12679,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,10000.0,1e-05,0.1,1e-05
12680,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,10000.0,1e-05,0.1,0.001
12681,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,10000.0,1e-05,0.1,1.0
12682,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1000000.0,1e-05,1e-05,1e-05
12683,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1000000.0,1e-05,1e-05,0.001
12684,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1000000.0,1e-05,1e-05,1.0
12685,25,1,0.001,4.0,0.001,0.001,0.001,7.0,0.001,0.001,1.0,1.0,1.0,1000000.0,1e-05,0.001,1e-05
