paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr
68,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,23713.737056616552,316.22776601683796
69,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,23713.737056616552,1333.521432163324
70,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,23713.737056616552,5623.413251903491
71,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,23713.737056616552,23713.737056616552
72,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,23713.737056616552,100000.0
73,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,100000.0,1.0
74,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,100000.0,4.216965034285822
75,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,100000.0,17.78279410038923
76,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,100000.0,74.98942093324558
77,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,100000.0,316.22776601683796
78,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,100000.0,1333.521432163324
79,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,100000.0,5623.413251903491
80,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,100000.0,23713.737056616552
81,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,100000.0,100000.0
82,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1.0,1.0
83,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1.0,4.216965034285822
84,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1.0,17.78279410038923
85,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1.0,74.98942093324558
86,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1.0,316.22776601683796
87,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1.0,1333.521432163324
88,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1.0,5623.413251903491
89,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1.0,23713.737056616552
90,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,1.0,100000.0
91,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.7782794100389228,4.216965034285822,1.0
