paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr,c_c,c_cr,c_o
2427,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,0.1,1e-05,0.001,1e-05
2428,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,0.1,1e-05,0.001,1.0
2429,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,0.1,1e-05,0.1,1e-05
2430,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,0.1,1e-05,0.1,1.0
2431,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,10.0,1e-05,1e-05,1e-05
2432,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,10.0,1e-05,1e-05,1.0
2433,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,10.0,1e-05,0.001,1e-05
2434,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,10.0,1e-05,0.001,1.0
2435,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,10.0,1e-05,0.1,1e-05
2436,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,10.0,1e-05,0.1,1.0
2437,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,1000.0,1e-05,1e-05,1e-05
2438,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,1000.0,1e-05,1e-05,1.0
2439,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,1000.0,1e-05,0.001,1e-05
2440,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,1000.0,1e-05,0.001,1.0
2441,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,1000.0,1e-05,0.1,1e-05
2442,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,1000.0,1e-05,0.1,1.0
2443,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,100000.0,1e-05,1e-05,1e-05
2444,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,100000.0,1e-05,1e-05,1.0
2445,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,100000.0,1e-05,0.001,1e-05
2446,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,100000.0,1e-05,0.001,1.0
2447,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,100000.0,1e-05,0.1,1e-05
2448,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,100000.0,1e-05,0.1,1.0
2449,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,1e-05,1e-05
2450,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,1e-05,1.0
2451,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,0.001,1e-05
2452,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,0.001,1.0
2453,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,0.1,1e-05
2454,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,0.1,1.0
2455,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,1e-05,1e-05
2456,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,1e-05,1.0
2457,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,0.001,1e-05
2458,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,0.001,1.0
2459,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,0.1,1e-05
2460,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,0.1,1.0
2461,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,1e-05,1e-05
2462,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,1e-05,1.0
2463,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,0.001,1e-05
2464,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,0.001,1.0
2465,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,0.1,1e-05
2466,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,0.1,1.0
2467,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,1e-05,1e-05
2468,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,1e-05,1.0
2469,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,0.001,1e-05
2470,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,0.001,1.0
2471,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,0.1,1e-05
2472,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,0.1,1.0
2473,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,1e-05,1e-05
2474,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,1e-05,1.0
2475,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,0.001,1e-05
2476,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,0.001,1.0
2477,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,0.1,1e-05
2478,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,0.1,1.0
2479,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,1e-05,1e-05
2480,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,1e-05,1.0
2481,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,0.001,1e-05
2482,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,0.001,1.0
2483,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,0.1,1e-05
2484,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,0.1,1.0
2485,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,1e-05,1e-05
2486,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,1e-05,1.0
2487,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,0.001,1e-05
2488,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,0.001,1.0
2489,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,0.1,1e-05
2490,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,0.1,1.0
2491,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,1e-05,1e-05
2492,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,1e-05,1.0
2493,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,0.001,1e-05
2494,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,0.001,1.0
2495,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,0.1,1e-05
2496,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,0.1,1.0
2497,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,1e-05,1e-05
2498,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,1e-05,1.0
2499,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,0.001,1e-05
2500,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,0.001,1.0
2501,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,0.1,1e-05
2502,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,0.1,1.0
2503,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,1e-05,1e-05
2504,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,1e-05,1.0
2505,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,0.001,1e-05
2506,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,0.001,1.0
2507,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,0.1,1e-05
2508,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,0.1,1.0
2509,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,1e-05,1e-05
2510,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,1e-05,1.0
2511,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,0.001,1e-05
2512,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,0.001,1.0
2513,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,0.1,1e-05
2514,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,0.1,1.0
2515,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,1e-05,1e-05
2516,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,1e-05,1.0
2517,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,0.001,1e-05
2518,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,0.001,1.0
2519,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,0.1,1e-05
2520,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,0.1,1.0
2521,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,1e-05,1e-05
2522,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,1e-05,1.0
2523,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,0.001,1e-05
2524,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,0.001,1.0
2525,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,0.1,1e-05
2526,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,0.1,1.0
2527,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,1e-05,1e-05
2528,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,1e-05,1.0
2529,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,0.001,1e-05
2530,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,0.001,1.0
2531,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,0.1,1e-05
2532,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,0.1,1.0
2533,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,1e-05,1e-05
2534,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,1e-05,1.0
2535,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,0.001,1e-05
2536,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,0.001,1.0
2537,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,0.1,1e-05
2538,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,0.1,1.0
2539,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,1e-05,1e-05
2540,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,1e-05,1.0
2541,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,0.001,1e-05
2542,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,0.001,1.0
2543,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,0.1,1e-05
2544,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,0.1,1.0
2545,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,1e-05,1e-05
2546,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,1e-05,1.0
2547,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,0.001,1e-05
2548,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,0.001,1.0
2549,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,0.1,1e-05
2550,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,0.1,1.0
2551,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,1e-05,1e-05
2552,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,1e-05,1.0
2553,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,0.001,1e-05
2554,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,0.001,1.0
2555,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,0.1,1e-05
2556,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,0.1,1.0
2557,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,1e-05,1e-05
2558,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,1e-05,1.0
2559,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,0.001,1e-05
2560,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,0.001,1.0
2561,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,0.1,1e-05
2562,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,0.1,1.0
2563,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,1e-05,1e-05
2564,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,1e-05,1.0
2565,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,0.001,1e-05
2566,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,0.001,1.0
2567,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,0.1,1e-05
2568,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,0.1,1.0
2569,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,1e-05,1e-05
2570,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,1e-05,1.0
2571,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,0.001,1e-05
2572,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,0.001,1.0
2573,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,0.1,1e-05
2574,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,0.1,1.0
2575,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,1e-05,1e-05
2576,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,1e-05,1.0
2577,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,0.001,1e-05
2578,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,0.001,1.0
2579,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,0.1,1e-05
2580,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,0.1,1.0
2581,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,1e-05,1e-05
2582,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,1e-05,1.0
2583,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,0.001,1e-05
2584,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,0.001,1.0
2585,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,0.1,1e-05
2586,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,0.1,1.0
2587,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,1e-05,1e-05
2588,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,1e-05,1.0
2589,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,0.001,1e-05
2590,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,0.001,1.0
2591,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,0.1,1e-05
2592,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,0.1,1.0
2593,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,1e-05,1e-05
2594,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,1e-05,1.0
2595,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,0.001,1e-05
2596,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,0.001,1.0
2597,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,0.1,1e-05
2598,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,0.1,1.0
2599,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,1e-05,1e-05
2600,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,1e-05,1.0
2601,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,0.001,1e-05
2602,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,0.001,1.0
2603,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,0.1,1e-05
2604,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,0.1,1.0
2605,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,1e-05,1e-05
2606,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,1e-05,1.0
2607,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,0.001,1e-05
2608,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,0.001,1.0
2609,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,0.1,1e-05
2610,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,0.1,1.0
2611,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,1e-05,1e-05
2612,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,1e-05,1.0
2613,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,0.001,1e-05
2614,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,0.001,1.0
2615,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,0.1,1e-05
2616,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,0.1,1.0
2617,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,0.1,1e-05,1e-05,1e-05
2618,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,0.1,1e-05,1e-05,1.0
2619,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,0.1,1e-05,0.001,1e-05
2620,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,0.1,1e-05,0.001,1.0
