paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr,c_c,c_cr,c_o
2337,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1.0,1000000.0,1e-05,0.001,1.0
2338,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1.0,1000000.0,1e-05,0.1,1e-05
2339,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1.0,1000000.0,1e-05,0.1,0.001
2340,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1.0,1000000.0,1e-05,0.1,1.0
2341,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,0.01,1e-05,1e-05,1e-05
2342,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,0.01,1e-05,1e-05,0.001
2343,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,0.01,1e-05,1e-05,1.0
2344,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,0.01,1e-05,0.001,1e-05
2345,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,0.01,1e-05,0.001,0.001
2346,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,0.01,1e-05,0.001,1.0
2347,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,0.01,1e-05,0.1,1e-05
2348,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,0.01,1e-05,0.1,0.001
2349,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,0.01,1e-05,0.1,1.0
2350,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1.0,1e-05,1e-05,1e-05
2351,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1.0,1e-05,1e-05,0.001
2352,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1.0,1e-05,1e-05,1.0
2353,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1.0,1e-05,0.001,1e-05
2354,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1.0,1e-05,0.001,0.001
2355,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1.0,1e-05,0.001,1.0
2356,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1.0,1e-05,0.1,1e-05
2357,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1.0,1e-05,0.1,0.001
2358,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1.0,1e-05,0.1,1.0
2359,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,100.0,1e-05,1e-05,1e-05
2360,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,100.0,1e-05,1e-05,0.001
2361,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,100.0,1e-05,1e-05,1.0
2362,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,100.0,1e-05,0.001,1e-05
2363,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,100.0,1e-05,0.001,0.001
2364,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,100.0,1e-05,0.001,1.0
2365,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,100.0,1e-05,0.1,1e-05
2366,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,100.0,1e-05,0.1,0.001
2367,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,100.0,1e-05,0.1,1.0
2368,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,10000.0,1e-05,1e-05,1e-05
2369,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,10000.0,1e-05,1e-05,0.001
2370,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,10000.0,1e-05,1e-05,1.0
2371,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,10000.0,1e-05,0.001,1e-05
2372,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,10000.0,1e-05,0.001,0.001
2373,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,10000.0,1e-05,0.001,1.0
2374,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,10000.0,1e-05,0.1,1e-05
2375,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,10000.0,1e-05,0.1,0.001
2376,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,10000.0,1e-05,0.1,1.0
2377,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1000000.0,1e-05,1e-05,1e-05
2378,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1000000.0,1e-05,1e-05,0.001
2379,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1000000.0,1e-05,1e-05,1.0
2380,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1000000.0,1e-05,0.001,1e-05
2381,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1000000.0,1e-05,0.001,0.001
2382,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1000000.0,1e-05,0.001,1.0
2383,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1000000.0,1e-05,0.1,1e-05
2384,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1000000.0,1e-05,0.1,0.001
2385,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,100.0,1000000.0,1e-05,0.1,1.0
2386,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,0.01,1e-05,1e-05,1e-05
2387,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,0.01,1e-05,1e-05,0.001
2388,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,0.01,1e-05,1e-05,1.0
2389,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,0.01,1e-05,0.001,1e-05
2390,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,0.01,1e-05,0.001,0.001
2391,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,0.01,1e-05,0.001,1.0
2392,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,0.01,1e-05,0.1,1e-05
2393,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,0.01,1e-05,0.1,0.001
2394,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,0.01,1e-05,0.1,1.0
2395,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1.0,1e-05,1e-05,1e-05
2396,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1.0,1e-05,1e-05,0.001
2397,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1.0,1e-05,1e-05,1.0
2398,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1.0,1e-05,0.001,1e-05
2399,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1.0,1e-05,0.001,0.001
2400,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1.0,1e-05,0.001,1.0
2401,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1.0,1e-05,0.1,1e-05
2402,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1.0,1e-05,0.1,0.001
2403,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1.0,1e-05,0.1,1.0
2404,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,100.0,1e-05,1e-05,1e-05
2405,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,100.0,1e-05,1e-05,0.001
2406,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,100.0,1e-05,1e-05,1.0
2407,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,100.0,1e-05,0.001,1e-05
2408,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,100.0,1e-05,0.001,0.001
2409,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,100.0,1e-05,0.001,1.0
2410,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,100.0,1e-05,0.1,1e-05
2411,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,100.0,1e-05,0.1,0.001
2412,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,100.0,1e-05,0.1,1.0
2413,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,10000.0,1e-05,1e-05,1e-05
2414,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,10000.0,1e-05,1e-05,0.001
2415,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,10000.0,1e-05,1e-05,1.0
2416,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,10000.0,1e-05,0.001,1e-05
2417,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,10000.0,1e-05,0.001,0.001
2418,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,10000.0,1e-05,0.001,1.0
2419,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,10000.0,1e-05,0.1,1e-05
2420,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,10000.0,1e-05,0.1,0.001
2421,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,10000.0,1e-05,0.1,1.0
2422,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1000000.0,1e-05,1e-05,1e-05
2423,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1000000.0,1e-05,1e-05,0.001
2424,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1000000.0,1e-05,1e-05,1.0
2425,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1000000.0,1e-05,0.001,1e-05
2426,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1000000.0,1e-05,0.001,0.001
2427,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1000000.0,1e-05,0.001,1.0
2428,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1000000.0,1e-05,0.1,1e-05
2429,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1000000.0,1e-05,0.1,0.001
2430,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,10000.0,1000000.0,1e-05,0.1,1.0
2431,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,0.01,1e-05,1e-05,1e-05
2432,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,0.01,1e-05,1e-05,0.001
2433,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,0.01,1e-05,1e-05,1.0
2434,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,0.01,1e-05,0.001,1e-05
2435,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,0.01,1e-05,0.001,0.001
2436,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,0.01,1e-05,0.001,1.0
2437,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,0.01,1e-05,0.1,1e-05
2438,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,0.01,1e-05,0.1,0.001
2439,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,0.01,1e-05,0.1,1.0
2440,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1.0,1e-05,1e-05,1e-05
2441,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1.0,1e-05,1e-05,0.001
2442,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1.0,1e-05,1e-05,1.0
2443,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1.0,1e-05,0.001,1e-05
2444,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1.0,1e-05,0.001,0.001
2445,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1.0,1e-05,0.001,1.0
2446,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1.0,1e-05,0.1,1e-05
2447,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1.0,1e-05,0.1,0.001
2448,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1.0,1e-05,0.1,1.0
2449,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,100.0,1e-05,1e-05,1e-05
2450,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,100.0,1e-05,1e-05,0.001
2451,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,100.0,1e-05,1e-05,1.0
2452,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,100.0,1e-05,0.001,1e-05
2453,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,100.0,1e-05,0.001,0.001
2454,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,100.0,1e-05,0.001,1.0
2455,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,100.0,1e-05,0.1,1e-05
2456,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,100.0,1e-05,0.1,0.001
2457,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,100.0,1e-05,0.1,1.0
2458,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,10000.0,1e-05,1e-05,1e-05
2459,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,10000.0,1e-05,1e-05,0.001
2460,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,10000.0,1e-05,1e-05,1.0
2461,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,10000.0,1e-05,0.001,1e-05
2462,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,10000.0,1e-05,0.001,0.001
2463,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,10000.0,1e-05,0.001,1.0
2464,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,10000.0,1e-05,0.1,1e-05
2465,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,10000.0,1e-05,0.1,0.001
2466,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,10000.0,1e-05,0.1,1.0
2467,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1000000.0,1e-05,1e-05,1e-05
2468,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1000000.0,1e-05,1e-05,0.001
2469,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1000000.0,1e-05,1e-05,1.0
2470,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1000000.0,1e-05,0.001,1e-05
2471,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1000000.0,1e-05,0.001,0.001
2472,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1000000.0,1e-05,0.001,1.0
2473,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1000000.0,1e-05,0.1,1e-05
2474,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1000000.0,1e-05,0.1,0.001
2475,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,0.01,1000000.0,1000000.0,1e-05,0.1,1.0
2476,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,0.01,1e-05,1e-05,1e-05
2477,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,0.01,1e-05,1e-05,0.001
2478,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,0.01,1e-05,1e-05,1.0
2479,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,0.01,1e-05,0.001,1e-05
2480,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,0.01,1e-05,0.001,0.001
2481,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,0.01,1e-05,0.001,1.0
2482,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,0.01,1e-05,0.1,1e-05
2483,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,0.01,1e-05,0.1,0.001
2484,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,0.01,1e-05,0.1,1.0
2485,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1.0,1e-05,1e-05,1e-05
2486,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1.0,1e-05,1e-05,0.001
2487,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1.0,1e-05,1e-05,1.0
2488,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1.0,1e-05,0.001,1e-05
2489,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1.0,1e-05,0.001,0.001
2490,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1.0,1e-05,0.001,1.0
2491,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1.0,1e-05,0.1,1e-05
2492,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1.0,1e-05,0.1,0.001
2493,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1.0,1e-05,0.1,1.0
2494,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,100.0,1e-05,1e-05,1e-05
2495,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,100.0,1e-05,1e-05,0.001
2496,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,100.0,1e-05,1e-05,1.0
2497,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,100.0,1e-05,0.001,1e-05
2498,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,100.0,1e-05,0.001,0.001
2499,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,100.0,1e-05,0.001,1.0
2500,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,100.0,1e-05,0.1,1e-05
2501,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,100.0,1e-05,0.1,0.001
2502,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,100.0,1e-05,0.1,1.0
2503,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,10000.0,1e-05,1e-05,1e-05
2504,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,10000.0,1e-05,1e-05,0.001
2505,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,10000.0,1e-05,1e-05,1.0
2506,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,10000.0,1e-05,0.001,1e-05
2507,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,10000.0,1e-05,0.001,0.001
2508,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,10000.0,1e-05,0.001,1.0
2509,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,10000.0,1e-05,0.1,1e-05
2510,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,10000.0,1e-05,0.1,0.001
2511,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,10000.0,1e-05,0.1,1.0
2512,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1000000.0,1e-05,1e-05,1e-05
2513,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1000000.0,1e-05,1e-05,0.001
2514,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1000000.0,1e-05,1e-05,1.0
2515,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1000000.0,1e-05,0.001,1e-05
2516,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1000000.0,1e-05,0.001,0.001
2517,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1000000.0,1e-05,0.001,1.0
2518,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1000000.0,1e-05,0.1,1e-05
2519,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1000000.0,1e-05,0.1,0.001
2520,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,0.01,1000000.0,1e-05,0.1,1.0
2521,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,0.01,1e-05,1e-05,1e-05
2522,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,0.01,1e-05,1e-05,0.001
2523,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,0.01,1e-05,1e-05,1.0
2524,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,0.01,1e-05,0.001,1e-05
2525,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,0.01,1e-05,0.001,0.001
2526,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,0.01,1e-05,0.001,1.0
2527,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,0.01,1e-05,0.1,1e-05
2528,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,0.01,1e-05,0.1,0.001
2529,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,0.01,1e-05,0.1,1.0
2530,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,1.0,1e-05,1e-05,1e-05
2531,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,1.0,1e-05,1e-05,0.001
2532,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,1.0,1e-05,1e-05,1.0
2533,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,1.0,1e-05,0.001,1e-05
2534,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,1.0,1e-05,0.001,0.001
2535,30,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,100.0,1.0,1.0,1.0,1e-05,0.001,1.0
