paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr
152,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,1e-05,0.0005623413251903491
153,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,1e-05,0.03162277660168379
154,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,1e-05,1.7782794100389228
155,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,1e-05,100.0
156,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,0.0005623413251903491,1e-05
157,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,0.0005623413251903491,0.0005623413251903491
158,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,0.0005623413251903491,0.03162277660168379
159,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,0.0005623413251903491,1.7782794100389228
160,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,0.0005623413251903491,100.0
161,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,0.03162277660168379,1e-05
162,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,0.03162277660168379,0.0005623413251903491
163,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,0.03162277660168379,0.03162277660168379
164,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,0.03162277660168379,1.7782794100389228
165,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,0.03162277660168379,100.0
166,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,1.7782794100389228,1e-05
167,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,1.7782794100389228,0.0005623413251903491
168,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,1.7782794100389228,0.03162277660168379
169,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,1.7782794100389228,1.7782794100389228
170,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,1.7782794100389228,100.0
171,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,100.0,1e-05
172,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,100.0,0.0005623413251903491
173,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,100.0,0.03162277660168379
174,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,100.0,1.7782794100389228
175,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,100.0,100.0
176,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,1e-05,1e-05
177,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,1e-05,0.0005623413251903491
178,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,1e-05,0.03162277660168379
179,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,1e-05,1.7782794100389228
180,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,1e-05,100.0
181,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,0.0005623413251903491,1e-05
182,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,0.0005623413251903491,0.0005623413251903491
183,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,0.0005623413251903491,0.03162277660168379
184,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,0.0005623413251903491,1.7782794100389228
185,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,0.0005623413251903491,100.0
186,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,0.03162277660168379,1e-05
187,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,0.03162277660168379,0.0005623413251903491
188,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,0.03162277660168379,0.03162277660168379
189,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,0.03162277660168379,1.7782794100389228
190,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,0.03162277660168379,100.0
191,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,1.7782794100389228,1e-05
192,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,1.7782794100389228,0.0005623413251903491
193,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.03162277660168379,1.7782794100389228,0.03162277660168379
