paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr,c_c,c_cr,c_o
9589,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,0.01,1e-05,0.001,1e-05
9590,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,0.01,1e-05,0.001,0.001
9591,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,0.01,1e-05,0.001,1.0
9592,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,0.01,1e-05,0.1,1e-05
9593,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,0.01,1e-05,0.1,0.001
9594,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,0.01,1e-05,0.1,1.0
9595,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1.0,1e-05,1e-05,1e-05
9596,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1.0,1e-05,1e-05,0.001
9597,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1.0,1e-05,1e-05,1.0
9598,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1.0,1e-05,0.001,1e-05
9599,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1.0,1e-05,0.001,0.001
9600,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1.0,1e-05,0.001,1.0
9601,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1.0,1e-05,0.1,1e-05
9602,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1.0,1e-05,0.1,0.001
9603,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1.0,1e-05,0.1,1.0
9604,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,100.0,1e-05,1e-05,1e-05
9605,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,100.0,1e-05,1e-05,0.001
9606,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,100.0,1e-05,1e-05,1.0
9607,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,100.0,1e-05,0.001,1e-05
9608,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,100.0,1e-05,0.001,0.001
9609,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,100.0,1e-05,0.001,1.0
9610,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,100.0,1e-05,0.1,1e-05
9611,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,100.0,1e-05,0.1,0.001
9612,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,100.0,1e-05,0.1,1.0
9613,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,10000.0,1e-05,1e-05,1e-05
9614,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,10000.0,1e-05,1e-05,0.001
9615,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,10000.0,1e-05,1e-05,1.0
9616,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,10000.0,1e-05,0.001,1e-05
9617,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,10000.0,1e-05,0.001,0.001
9618,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,10000.0,1e-05,0.001,1.0
9619,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,10000.0,1e-05,0.1,1e-05
9620,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,10000.0,1e-05,0.1,0.001
9621,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,10000.0,1e-05,0.1,1.0
9622,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1000000.0,1e-05,1e-05,1e-05
9623,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1000000.0,1e-05,1e-05,0.001
9624,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1000000.0,1e-05,1e-05,1.0
9625,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1000000.0,1e-05,0.001,1e-05
9626,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1000000.0,1e-05,0.001,0.001
9627,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1000000.0,1e-05,0.001,1.0
9628,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1000000.0,1e-05,0.1,1e-05
9629,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1000000.0,1e-05,0.1,0.001
9630,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,10000.0,1000000.0,1e-05,0.1,1.0
9631,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,0.01,1e-05,1e-05,1e-05
9632,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,0.01,1e-05,1e-05,0.001
9633,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,0.01,1e-05,1e-05,1.0
9634,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,0.01,1e-05,0.001,1e-05
9635,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,0.01,1e-05,0.001,0.001
9636,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,0.01,1e-05,0.001,1.0
9637,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,0.01,1e-05,0.1,1e-05
9638,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,0.01,1e-05,0.1,0.001
9639,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,0.01,1e-05,0.1,1.0
9640,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1.0,1e-05,1e-05,1e-05
9641,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1.0,1e-05,1e-05,0.001
9642,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1.0,1e-05,1e-05,1.0
9643,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1.0,1e-05,0.001,1e-05
9644,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1.0,1e-05,0.001,0.001
9645,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1.0,1e-05,0.001,1.0
9646,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1.0,1e-05,0.1,1e-05
9647,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1.0,1e-05,0.1,0.001
9648,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1.0,1e-05,0.1,1.0
9649,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,100.0,1e-05,1e-05,1e-05
9650,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,100.0,1e-05,1e-05,0.001
9651,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,100.0,1e-05,1e-05,1.0
9652,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,100.0,1e-05,0.001,1e-05
9653,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,100.0,1e-05,0.001,0.001
9654,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,100.0,1e-05,0.001,1.0
9655,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,100.0,1e-05,0.1,1e-05
9656,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,100.0,1e-05,0.1,0.001
9657,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,100.0,1e-05,0.1,1.0
9658,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,10000.0,1e-05,1e-05,1e-05
9659,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,10000.0,1e-05,1e-05,0.001
9660,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,10000.0,1e-05,1e-05,1.0
9661,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,10000.0,1e-05,0.001,1e-05
9662,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,10000.0,1e-05,0.001,0.001
9663,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,10000.0,1e-05,0.001,1.0
9664,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,10000.0,1e-05,0.1,1e-05
9665,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,10000.0,1e-05,0.1,0.001
9666,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,10000.0,1e-05,0.1,1.0
9667,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1000000.0,1e-05,1e-05,1e-05
9668,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1000000.0,1e-05,1e-05,0.001
9669,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1000000.0,1e-05,1e-05,1.0
9670,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1000000.0,1e-05,0.001,1e-05
9671,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1000000.0,1e-05,0.001,0.001
9672,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1000000.0,1e-05,0.001,1.0
9673,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1000000.0,1e-05,0.1,1e-05
9674,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1000000.0,1e-05,0.1,0.001
9675,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,100.0,1000000.0,1000000.0,1e-05,0.1,1.0
9676,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,0.01,1e-05,1e-05,1e-05
9677,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,0.01,1e-05,1e-05,0.001
9678,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,0.01,1e-05,1e-05,1.0
9679,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,0.01,1e-05,0.001,1e-05
9680,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,0.01,1e-05,0.001,0.001
9681,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,0.01,1e-05,0.001,1.0
9682,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,0.01,1e-05,0.1,1e-05
9683,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,0.01,1e-05,0.1,0.001
9684,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,0.01,1e-05,0.1,1.0
9685,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1.0,1e-05,1e-05,1e-05
9686,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1.0,1e-05,1e-05,0.001
9687,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1.0,1e-05,1e-05,1.0
9688,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1.0,1e-05,0.001,1e-05
9689,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1.0,1e-05,0.001,0.001
9690,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1.0,1e-05,0.001,1.0
9691,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1.0,1e-05,0.1,1e-05
9692,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1.0,1e-05,0.1,0.001
9693,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1.0,1e-05,0.1,1.0
9694,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,100.0,1e-05,1e-05,1e-05
9695,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,100.0,1e-05,1e-05,0.001
9696,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,100.0,1e-05,1e-05,1.0
9697,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,100.0,1e-05,0.001,1e-05
9698,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,100.0,1e-05,0.001,0.001
9699,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,100.0,1e-05,0.001,1.0
9700,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,100.0,1e-05,0.1,1e-05
9701,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,100.0,1e-05,0.1,0.001
9702,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,100.0,1e-05,0.1,1.0
9703,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,10000.0,1e-05,1e-05,1e-05
9704,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,10000.0,1e-05,1e-05,0.001
9705,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,10000.0,1e-05,1e-05,1.0
9706,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,10000.0,1e-05,0.001,1e-05
9707,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,10000.0,1e-05,0.001,0.001
9708,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,10000.0,1e-05,0.001,1.0
9709,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,10000.0,1e-05,0.1,1e-05
9710,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,10000.0,1e-05,0.1,0.001
9711,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,10000.0,1e-05,0.1,1.0
9712,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1000000.0,1e-05,1e-05,1e-05
9713,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1000000.0,1e-05,1e-05,0.001
9714,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1000000.0,1e-05,1e-05,1.0
9715,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1000000.0,1e-05,0.001,1e-05
9716,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1000000.0,1e-05,0.001,0.001
9717,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1000000.0,1e-05,0.001,1.0
9718,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1000000.0,1e-05,0.1,1e-05
9719,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1000000.0,1e-05,0.1,0.001
9720,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,0.01,1000000.0,1e-05,0.1,1.0
9721,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,0.01,1e-05,1e-05,1e-05
9722,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,0.01,1e-05,1e-05,0.001
9723,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,0.01,1e-05,1e-05,1.0
9724,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,0.01,1e-05,0.001,1e-05
9725,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,0.01,1e-05,0.001,0.001
9726,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,0.01,1e-05,0.001,1.0
9727,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,0.01,1e-05,0.1,1e-05
9728,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,0.01,1e-05,0.1,0.001
9729,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,0.01,1e-05,0.1,1.0
9730,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1.0,1e-05,1e-05,1e-05
9731,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1.0,1e-05,1e-05,0.001
9732,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1.0,1e-05,1e-05,1.0
9733,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1.0,1e-05,0.001,1e-05
9734,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1.0,1e-05,0.001,0.001
9735,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1.0,1e-05,0.001,1.0
9736,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1.0,1e-05,0.1,1e-05
9737,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1.0,1e-05,0.1,0.001
9738,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1.0,1e-05,0.1,1.0
9739,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,100.0,1e-05,1e-05,1e-05
9740,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,100.0,1e-05,1e-05,0.001
9741,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,100.0,1e-05,1e-05,1.0
9742,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,100.0,1e-05,0.001,1e-05
9743,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,100.0,1e-05,0.001,0.001
9744,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,100.0,1e-05,0.001,1.0
9745,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,100.0,1e-05,0.1,1e-05
9746,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,100.0,1e-05,0.1,0.001
9747,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,100.0,1e-05,0.1,1.0
9748,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,10000.0,1e-05,1e-05,1e-05
9749,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,10000.0,1e-05,1e-05,0.001
9750,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,10000.0,1e-05,1e-05,1.0
9751,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,10000.0,1e-05,0.001,1e-05
9752,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,10000.0,1e-05,0.001,0.001
9753,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,10000.0,1e-05,0.001,1.0
9754,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,10000.0,1e-05,0.1,1e-05
9755,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,10000.0,1e-05,0.1,0.001
9756,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,10000.0,1e-05,0.1,1.0
9757,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1000000.0,1e-05,1e-05,1e-05
9758,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1000000.0,1e-05,1e-05,0.001
9759,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1000000.0,1e-05,1e-05,1.0
9760,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1000000.0,1e-05,0.001,1e-05
9761,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1000000.0,1e-05,0.001,0.001
9762,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1000000.0,1e-05,0.001,1.0
9763,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1000000.0,1e-05,0.1,1e-05
9764,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1000000.0,1e-05,0.1,0.001
9765,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,1.0,1000000.0,1e-05,0.1,1.0
9766,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,0.01,1e-05,1e-05,1e-05
9767,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,0.01,1e-05,1e-05,0.001
9768,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,0.01,1e-05,1e-05,1.0
9769,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,0.01,1e-05,0.001,1e-05
9770,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,0.01,1e-05,0.001,0.001
9771,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,0.01,1e-05,0.001,1.0
9772,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,0.01,1e-05,0.1,1e-05
9773,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,0.01,1e-05,0.1,0.001
9774,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,0.01,1e-05,0.1,1.0
9775,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,1.0,1e-05,1e-05,1e-05
9776,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,1.0,1e-05,1e-05,0.001
9777,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,1.0,1e-05,1e-05,1.0
9778,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,1.0,1e-05,0.001,1e-05
9779,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,1.0,1e-05,0.001,0.001
9780,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,1.0,1e-05,0.001,1.0
9781,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,1.0,1e-05,0.1,1e-05
9782,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,1.0,1e-05,0.1,0.001
9783,20,1,0.001,7.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,10000.0,100.0,1.0,1e-05,0.1,1.0
